user_id,signup_date,gender,region,subscription_type
c19310fc-4789-4890-b374-3edc25f15fcb,2025-01-06,M,LATAM,free
e0f44fc8-a83e-4d5e-a37e-44b3c3b659fc,2023-07-26,F,APAC,free
e8717a55-bc31-4fdd-82ed-aba7ac57b6ee,2025-01-28,M,APAC,free
c620ca0d-1ca5-4467-88d9-680062d08b99,2023-09-27,M,APAC,premium
3581d68a-af6e-419d-a89a-0e91515f8844,2023-09-26,F,EU,premium
be4de3d9-d1ef-4b90-91b7-48154f35ef32,2025-05-17,M,,free
0080d411-493e-4048-9066-227626d1553f,2024-12-19,F,EU,free
329a6ec2-cacf-4aea-917c-a54c76a1d083,2024-09-30,M,EU,free
8720001e-891d-41b8-9358-e3e9192da0ba,2024-06-21,,LATAM,free
75da03f6-7562-4b0e-a03f-316b6c786385,2024-06-14,F,EU,free
88cb1ed8-f8f2-4279-9efc-8d3a2d285ed1,2024-08-20,F,LATAM,premium
53d56980-5271-4d7a-b6a0-40f5cad062c0,2023-09-18,M,EU,free
584294d4-dc00-45f3-a0e9-a07db7e83718,2023-10-24,F,EU,free
146f1188-26cf-4fd0-a348-e9d766cb1f85,2025-02-25,M,,premium
6170ab04-9e9b-4c12-88ca-4d2d92dd63fc,2025-05-26,F,EU,free
18d376d6-a2ce-44cf-afb6-26e43e54fc78,2023-10-24,F,EU,free
22bd936a-2749-4a37-9e03-97d21b430ef3,2025-03-15,M,LATAM,free
9d5353ff-de1b-4ced-b6c9-9e81da329eb5,2023-10-03,M,APAC,premium
8ecdcdb3-2803-457c-95ca-14fe258bc722,2024-07-29,M,EU,free
61f37547-e4ca-4a3c-a8d5-6718c804a519,2024-07-30,,EU,free
638b01cf-157f-45bb-bcb3-8dfdadb52c15,2024-01-29,F,EU,premium
e6e5ff22-d705-4a5f-973d-e15b9e6dc47f,2024-09-20,,LATAM,premium
8aa22e8b-cc84-4e28-8af6-91601a109df3,2023-12-20,M,,free
27a95872-6819-4603-bce5-4addb2a9808d,2023-12-15,F,EU,free
b65c45ad-5d7a-47f9-9d19-2537871cd575,2025-05-10,F,EU,free
dc0f09b9-22d8-4a76-a606-bc3d7dfc1c0f,2024-12-04,F,,free
f31f3013-43c0-4c14-877d-be86bee4895b,2024-05-03,M,LATAM,free
d4dcd5d3-0a07-48fd-ae34-43b78f67249c,2025-01-08,,LATAM,free
4c566475-e14a-4b8d-ac18-45d02b9959d0,2025-03-19,F,,free
5a7af693-7f80-4115-bd0f-441b6e6130e5,2024-03-19,F,EU,free
0018849a-dd68-4c83-9f36-4c596be2f6ea,2024-06-24,M,,free
2863fcaf-f0c1-4c90-ae8a-280c9d8cc58e,2023-09-15,M,,free
13690e37-d813-40af-a71b-c9d0d0e359df,2025-06-16,F,,premium
5e4d4bfd-c24e-4fbe-b3fe-28fde9d5ec9e,2023-11-27,F,LATAM,free
dc0324ba-f219-473e-83b9-6b2d32d64626,2024-01-13,M,,free
08f0a42f-ab3d-4c0f-90e5-da0447e647a0,2024-05-27,M,EU,free
9ca19f04-ee49-4487-ad99-6186e66d9c41,2024-10-03,M,,free
6205bd60-322d-49ea-b689-12107fe15aa7,2025-03-27,O,,free
d3e3e4c4-8be7-4e88-ac1b-5350d56720ee,2023-08-05,M,EU,free
ad44f013-6872-41df-860b-8c4bd8d3a10e,2025-02-23,O,EU,free
d6796a0c-e70b-43db-af67-9eac7ad82ffd,2025-03-13,M,EU,free
200ff587-0a52-4a98-bb8d-aed99fa7305e,2023-11-04,,EU,premium
0b0cbc6b-5929-44d7-a498-80cf9f46a0c2,2024-02-15,M,,free
65885964-f4a7-432c-bac5-0e41d1e12f28,2023-08-18,M,EU,free
1d37f39a-acfd-441e-a5c2-84d138e85b97,2024-09-14,M,APAC,free
a43a4c10-3a36-4abb-8643-9674f0a8b26f,2024-06-24,M,LATAM,free
9d3cb360-fb21-43ea-beb1-5b4f04551fa6,2024-10-14,F,EU,free
f1b59aab-24f8-4ea5-8d69-ac7892ac5597,2024-04-23,,EU,free
fc9191d4-87c6-4873-8c1e-522cb8daa1a1,2025-05-23,F,,premium
28ea486d-29fb-4217-9238-c1e700533a52,2024-02-27,F,,free
539e6e7f-4702-46ba-8e46-082b5d7c246d,2024-06-15,F,,premium
1697340b-a1cc-41c8-a9e9-fa578437b366,2025-06-09,F,LATAM,free
e535d3dd-6292-4736-a5b1-fdb3c8951865,2023-12-20,M,LATAM,premium
d803d78a-44ad-476a-942b-734fe3cbd281,2024-09-02,O,APAC,free
8ef3f99a-24c7-4790-8bd2-456f44220134,2024-12-08,M,APAC,premium
108c386c-84bd-498e-8ac7-f0ba2caf9a79,2024-05-02,,,free
a441e677-e7c6-4826-8fb5-6361d3a81d63,2024-11-27,F,LATAM,free
6a33cdbd-bacc-4ba8-ba3f-3270594cdb22,2024-12-21,F,,premium
1da85c28-98af-4ce0-b115-b28b90c25698,2024-04-20,M,,free
31fdd712-21f9-4fd3-bff9-124c65d41f72,2024-08-11,M,,free
f7055cfa-7c1c-456b-a5e9-70bfe661aa72,2025-02-14,M,LATAM,free
85db857c-aff4-40e4-86c0-997a76532eab,2024-07-09,M,LATAM,free
10b8a611-173a-42f9-aee5-4146e6d6eed1,2025-03-13,F,,free
680a7b28-745f-4096-a51f-496d563b134d,2023-09-22,F,LATAM,free
e51acc9b-a5c0-4f0c-8bc2-efd00fb1571a,2024-08-08,M,EU,free
8bed5565-b306-465c-b95b-29e5fb6589fe,2024-12-28,O,,free
3ab5aaeb-37c3-4ff6-88d5-1f284520bbd4,2024-09-16,M,,free
91f0f640-5288-4aec-812c-7f47e87a13b2,2025-05-07,F,EU,free
37b61179-ecc3-4269-9d4d-7458da349c56,2024-05-10,,,free
ed33af95-f73f-47ca-b393-83c3f00ad056,2024-03-25,M,EU,premium
ba533c9d-718e-44aa-ad31-7465f220659d,2023-12-06,,EU,free
3c6df2b8-935d-44b3-a71f-d45cfb4c5064,2024-06-30,M,,free
b1cab387-fe86-4f67-b0b0-674abb5724c7,2025-05-02,F,,free
f9137d50-d27e-404b-8481-bad8af00313b,2024-11-20,F,EU,premium
3df39fbb-a077-478b-8c89-003759f8b372,2024-05-18,O,EU,premium
6e6a26fe-32fb-4579-a850-14331b0f6f08,2025-01-10,,,free
16594543-9b0c-4660-a9e9-06a95e4aeb05,2024-05-06,,,free
b47e1149-d517-45ef-a5f5-3e2c1dd9461d,2024-09-21,O,,free
64d4963d-5781-41b7-8850-4b697723a2f0,2024-06-06,,,free
fb6e1c7a-adac-4816-8752-b2d210694a14,2023-08-18,F,EU,premium
aaa52982-771b-4bac-afa8-cafeadc8734b,2024-07-28,O,APAC,free
533fea4b-433e-40bc-b0a2-a478b8fabac0,2024-02-12,,,free
f628cae0-dc92-4f6c-82bd-d1f2f2eb1182,2025-05-09,,,free
ac349a56-aa74-4a25-998c-6e0887dd91da,2023-08-01,M,,free
e71f0ac1-5da6-4a9a-a2d8-6042c30023eb,2024-10-26,O,EU,premium
a646321c-f742-48c6-b23a-dfc5b721f73c,2025-01-20,M,,premium
7641e884-cf6d-4bce-ac5a-05d72b6636b9,2024-06-03,,,free
f7ee769a-06a7-470c-bf0c-01247bf58e1a,2024-11-14,O,,free
8d2378ce-bad8-4718-b040-776db2aede08,2023-10-30,M,EU,free
e94aa33c-e46e-4740-bb64-d1bc50c44ab3,2024-08-03,M,LATAM,premium
39ca8182-610a-49cc-9bd9-e70a7c34b553,2024-05-23,F,APAC,premium
a41ab135-a058-4608-a12c-a200463ed1b0,2023-08-05,O,EU,free
a2607e23-69d5-4680-9fcb-0c801874536f,2024-08-05,O,EU,free
3f834eb8-1b9f-4be4-937b-55fe3a6bd2a1,2024-06-06,F,LATAM,free
c16aeed8-06c8-4205-855f-fb59fad21546,2024-11-06,M,,premium
96935f69-f277-46d3-8765-42f289f16fbe,2024-10-01,F,EU,free
190c13bd-1e10-4f17-a54f-59b3583c2c5e,2024-10-28,,LATAM,free
0d686ba4-66e7-4ed6-bd9c-2141c74142b0,2024-01-13,,,free
afbf00c1-28d0-40a8-8020-b8a3cc383e1c,2024-03-11,O,,free
06adc432-61a7-4f23-8ef3-96c2240d0e8a,2024-09-18,O,EU,free
79427093-b7b7-49f5-b4a5-47856ae89250,2024-10-02,,,free
1ec07b7d-9236-4151-b5b2-1d32ea9555eb,2024-12-24,M,EU,premium
b117d267-1f94-4c12-a827-b49e1dcb02eb,2025-05-05,,EU,free
775daba6-f4c8-4644-b213-569e7f2e44c2,2023-10-08,,,free
7c98245a-2c65-4519-90a9-84fbc4b831bc,2025-01-26,M,LATAM,free
d427f199-ce86-48c5-b80c-6a1e51a43d0c,2023-11-23,M,EU,free
a4ba941b-143b-47f5-ad2e-c8e6a727e480,2023-12-17,M,EU,free
55c31375-b727-47d6-b231-9e8d39f0c842,2023-08-01,M,EU,free
8ba8d85c-d809-41b9-8170-326319e6ffb5,2025-03-01,F,LATAM,free
f39903d9-4082-4aed-9a84-53e974ed564b,2024-07-16,F,EU,premium
4620799c-805c-42f6-a24e-ff18694ae833,2024-02-18,,EU,free
81322b71-9ec4-4732-b13f-e320b2047feb,2025-01-08,F,,free
d72b632f-079c-449b-8992-df7375bcce8a,2024-11-29,F,,premium
29e15928-b090-422f-b8d0-e8069a3aa447,2024-07-21,F,,free
95390d16-4d16-414f-a5aa-d5a12c03a237,2025-04-27,,,premium
4bbae2cb-2aee-414f-9237-f599f4d8f1dd,2023-09-05,M,EU,free
9ac9fdaf-1ccc-4009-acae-667a1d8b9548,2025-02-05,O,,premium
017d54b7-2d35-463a-b3cc-a01ed37811e1,2025-03-02,F,,free
62600188-2baa-4255-bec6-53c53ec6f190,2025-03-30,,APAC,free
3e72120b-0d74-479d-98f7-a7087c4d1098,2025-02-20,M,EU,free
92efac9f-59b5-460a-bbe2-8c91547c5c9b,2025-05-05,M,,premium
de4fb723-d856-4a24-b4f8-c675951b8625,2024-08-08,M,EU,premium
609e5ed1-ea86-48a5-93aa-ff0b6d5fd057,2024-05-17,M,,free
a46fc174-21b3-49d1-a03f-16da2033dcea,2024-05-13,F,,free
eb7ef3fc-21cb-4486-9bf9-5019e0358f5e,2024-09-21,M,,free
fc29f38a-a08f-4640-9c5b-7bb2864a8098,2023-12-01,F,LATAM,premium
ef9ea277-4c26-41ff-bcaa-14f2fa0af45b,2023-06-25,,EU,free
19be7ba2-6747-46bb-b823-f11f1b3c3d81,2024-05-07,F,,premium
2b58ccc6-51f5-4657-a5f3-2978d015d902,2023-08-27,O,LATAM,free
be7e8ec8-2beb-49a9-aa07-e5b287cddfbe,2024-04-18,M,,free
242adf70-9967-4cde-a30d-763daa66ed0c,2024-08-13,O,EU,free
ed8f753c-14e3-46e8-9f26-5ea69646cc98,2025-04-15,,,free
0f0ec8aa-2f03-4374-9998-519268c01965,2025-03-03,F,EU,free
91757a37-5c81-4453-a7a8-7bef756ffb6d,2024-09-28,F,,free
0998df0d-1113-45f2-87a1-1a65eb2bf438,2024-11-04,F,EU,free
43ae958d-88fd-4d2a-b946-80b4b51f0fa5,2023-12-31,M,APAC,free
1b85374a-d889-4501-b923-8544a66d6688,2025-04-27,M,,free
9f58078a-b0f6-4103-8395-ca2db214b4e9,2024-11-05,F,EU,free
339df000-393d-4340-a5f1-9886cf038829,2024-07-07,M,LATAM,premium
18a12481-8b6d-45c1-97bb-4523dd296c75,2023-09-27,O,LATAM,premium
1421345c-126a-49be-bb1c-359c0398b080,2023-12-04,M,EU,premium
57514695-1e23-49be-9753-126887f9a7f5,2024-02-24,M,,premium
f4a16268-6c4a-4804-a486-c63a24956041,2023-09-19,F,EU,premium
da8149df-c12c-4ba0-9e10-0bd3eee11693,2024-03-19,,,free
689c63fc-2fd3-468b-b2e8-228901722daa,2024-10-04,F,LATAM,premium
f16794f8-fcd7-4b0f-928b-8be895ef8f3d,2024-09-06,M,APAC,free
197709d9-0c8c-49c7-ad31-a4b3fd12beef,2023-09-18,F,,free
c86e3557-a254-4e3b-9ba8-1b8df6c8dc18,2024-05-06,,EU,premium
de33411f-5659-49ed-9b52-ef251d39adf1,2024-05-05,M,APAC,premium
703bf50b-3372-4756-a009-20f51c976616,2023-06-29,,EU,premium
29fd20e1-1e1d-4a90-930f-023a098d92bd,2025-03-27,F,,premium
0943d91e-9ade-4c00-9f01-df09f5077797,2024-10-31,M,,free
c873e016-f863-41ad-baed-9a5a2b344cc8,2025-06-04,O,,free
b8ca55c7-49d1-4a87-83fd-69f2d7bf57f3,2024-11-16,F,,premium
ea9c5e4a-9a9e-4490-877d-9990bef2c6ac,2024-07-09,O,LATAM,free
9e1753de-e7f4-4be0-b39f-142bcfd26a58,2025-05-15,M,LATAM,premium
75b5c54f-034f-444f-9bba-7cd44c518f2a,2023-12-13,O,EU,free
d378c9ad-c092-4d14-a69b-f71f28896fb8,2023-07-23,F,,free
1992232b-63f8-4457-881a-8bf2cdeb83aa,2025-04-23,,EU,free
bbe04a71-078b-460b-abb7-893d451c3f4b,2024-11-26,,,free
9aea10de-41df-4373-b3b4-0b38b8b37bad,2024-09-07,O,,premium
14b682cd-6cc4-46e8-a770-b0e9f773c278,2023-09-23,M,,free
ee1d789b-bcd4-48b4-8367-ee37e6e67753,2024-11-03,F,LATAM,free
a26a219c-696e-4f5c-9a7d-e14172ecf35f,2023-08-09,O,EU,free
71acdd2a-dab9-4089-8fec-3ddbf6f0b9e2,2024-01-04,F,APAC,premium
810d053e-4a68-4225-82c2-a4e9ef7b011a,2025-03-15,F,EU,free
f8a82c38-0f91-4f67-9bdf-ee11bdf11636,2024-01-31,,LATAM,free
981595d7-735a-4271-b6a0-4f7365118521,2024-07-02,O,,free
5404683f-a18a-433d-b498-b01c48afcdee,2024-11-05,,LATAM,premium
fd1c6eeb-2467-443c-8b0b-044f5c1fd3d2,2024-02-25,M,EU,free
f9a762a1-92ea-4f0f-844a-d7c34ce56a0d,2024-04-24,M,,premium
5434a07e-09b0-4ac5-8ff6-aac95beb8cf5,2023-10-27,F,,free
7824f47f-d878-4fd0-b5cc-637c9dda3acb,2024-03-16,F,APAC,free
64981e70-370f-4102-953b-4701a1bef867,2025-01-31,,APAC,free
fee8ce17-4829-41e2-b934-14cdd090d10f,2024-07-24,O,EU,free
2e43cae6-e924-4208-845a-b4a47a224295,2024-05-10,F,LATAM,free
f36cafc3-4d5e-49b7-9d70-35744fee9391,2025-05-17,,LATAM,premium
bd781b8d-18c4-4850-9306-7e34ef99094a,2023-09-07,O,LATAM,free
d066636f-6ef9-44cd-8f89-0ea454f12d2f,2024-09-22,F,,free
5b502976-701f-4cf5-ad60-363fd2304268,2025-05-29,,EU,premium
9e60ed63-dc8f-4ddd-b29f-813384f0954c,2023-07-27,,EU,free
c0200833-9919-49ac-a4f3-7d64f4442710,2023-10-13,M,,premium
7aa5c1fc-50f9-44dc-a20d-e7022271f690,2023-11-05,,,free
69a5cad9-a092-4310-8eb0-45a06748e42e,2024-02-13,M,EU,free
39c282b4-c9c4-4527-878d-a4ba347d09fe,2025-03-02,O,,free
64b1b68f-11f0-472c-a751-b32b693b9db7,2023-12-14,,EU,free
49cc1449-1051-41bc-a11f-7290b32ecf2b,2023-09-07,,,premium
7eed3a12-a818-486f-a32a-008ff25e9873,2023-08-14,O,,free
7ef2d803-ef7b-4700-9710-1eefc73889f2,2023-10-20,O,EU,premium
4454c08b-f21f-42f9-9fbb-ad4191915e09,2025-05-07,F,LATAM,free
a27dac10-9394-4e47-a10a-9fdd7a632202,2025-03-10,F,EU,free
32d894ca-7b4a-4beb-b651-ed02aea8183f,2025-04-18,M,EU,free
c1d5ba4b-1d8f-4c78-9610-f91eb1196c13,2023-12-18,O,,premium
2e11e239-8b83-42eb-833c-32c030d89a1c,2024-01-12,F,LATAM,free
1515361f-0b45-4317-b2de-7c990ce1c92f,2024-10-27,F,,free
3fa67994-fe6c-4332-b056-9a4351bdfb58,2024-10-04,M,EU,free
7fa6beab-e8a5-44bf-8bc0-6ad286b6ce6b,2025-04-08,O,LATAM,premium
7563ad94-4dcd-4766-bd82-5d584b8afca3,2024-07-04,F,,free
3f3b943a-103c-4acc-8c92-ae7012d84fd5,2024-10-15,M,EU,premium
361d5613-51cf-44a7-8fe7-ba8ba37b0a19,2024-01-16,M,EU,free
15ab2cb5-c754-4f01-a93d-f0ab37508915,2025-04-09,O,EU,free
8c51d721-471f-4ff8-929a-33c4c5ab2c91,2023-08-30,O,EU,premium
0f6ae07b-ce63-4bb6-973b-456ebce717d7,2023-07-05,F,LATAM,premium
0ad324a8-6338-44fa-b9fa-91d8fff88f85,2024-06-28,M,APAC,free
b5facc1d-8283-42d8-a2a1-45ee5df90132,2025-02-06,O,,free
7df9ab1c-125a-44df-ab2f-f67c3c4babf1,2024-10-28,M,,premium
2fd0114b-24d0-47b4-b5ad-c8618cdae499,2025-06-01,F,APAC,free
a7a0735d-71d7-4673-8e59-52686e8434c7,2024-04-20,,EU,free
b6234a8a-f725-4acf-a79a-707a78eeddf1,2024-12-05,,LATAM,free
074974eb-3a40-41f6-8100-57a3617fdb16,2025-01-03,F,EU,premium
e6b3e1cd-e789-42e8-b47d-1e71eefe5235,2025-02-10,M,LATAM,premium
344e5e9c-1dc3-4811-8d65-0126a4f37dff,2023-11-11,,,free
fd404b9e-089f-4894-a875-c0cca1dd04bb,2024-08-23,M,,free
ea58a885-1a69-4381-a3b8-bd3229421a0e,2024-11-02,F,EU,free
9f74b8a4-10d8-40c6-a29a-93d06a0f8c67,2023-07-31,F,,free
384fafcd-86b1-4c31-8631-8f1a2a784cec,2025-01-21,F,,free
173e1d90-7970-4ff4-8f9c-f4666611bffd,2023-07-12,,EU,premium
1313d98f-6d00-4536-b933-0087297d1bd5,2025-01-19,F,,free
05c6ac27-63c8-43fb-a679-e09feb3874b5,2024-08-16,F,APAC,free
32333a81-337a-4a76-983c-387f742ee445,2023-11-20,F,LATAM,free
17f44f77-ce37-4c83-b812-6564c73205bc,2023-12-25,M,LATAM,free
5fe8862f-1936-4093-bbd7-4b802f20a916,2024-05-15,F,,free
25d201f5-89f2-4139-9e21-d8e5fec56498,2024-04-02,M,,free
5408981d-3b19-4dd4-9a86-c1bc86a202c1,2024-09-15,F,,free
ef3c7860-b3a5-4401-af8d-efab6591e83d,2025-04-23,M,EU,free
54860ea7-1dc3-4da9-b2fa-9370428cb936,2024-06-05,M,LATAM,free
aaabf3e3-a156-4f9c-9db5-0b6e786a1654,2024-02-13,F,,free
48fc04f8-7230-4270-a8c2-c494eb9add15,2025-01-28,,APAC,free
4472c55b-8a3f-4933-a14c-ab9049f571b1,2023-07-06,F,,free
43ca1d92-ba5e-4888-ac8f-35e8a0d0c92e,2024-03-24,M,,free
198e820b-6f15-4b91-9406-5b947f13389c,2023-09-27,F,,free
204eceac-a2bb-4273-b5f8-d0a3c1b46237,2023-12-13,F,,free
e5fead54-3024-4895-8e6c-bbd9c3c0be6f,2025-05-15,F,APAC,free
030b6e2e-3e4c-4e73-a4cb-00708808aa04,2023-12-18,F,LATAM,free
a993c133-920c-4d4d-92eb-e7291d7bea6d,2024-10-27,,APAC,premium
18364c1d-48d1-432b-9a07-6d37b97776f0,2025-02-20,M,EU,free
37d72073-a0e3-4f6e-aa63-0d0af8d91584,2023-06-26,F,EU,free
b5442f80-d925-4a7f-8551-202214d2af14,2024-01-15,F,,premium
e31fbbc4-1448-4315-8cd2-b0617402a779,2024-07-02,M,EU,premium
a1a9ba1b-8d53-444e-911a-bd045a23778d,2024-12-18,,,premium
b2c152dc-2cbe-4156-85c9-54c4a5afe60b,2024-04-03,F,,free
84da0cec-30a3-4cb6-ad5e-5f9a2c2cc0f5,2024-02-08,F,LATAM,free
9ef4c546-f316-45cb-82a8-b87a8bf98c2b,2025-04-29,F,EU,premium
279a960c-97a7-44ae-a84c-3ee28057df5f,2024-07-03,F,EU,free
89ec067a-1ea6-41f2-ab59-1b4eff29496c,2023-07-08,M,,premium
1719f9a3-168d-4973-8a47-79e96fe3eeb7,2025-06-04,O,LATAM,free
37dd98f5-0e35-433b-9809-3c4b7f4407cc,2023-08-29,,,free
62e1fbc7-5974-468f-a55b-c5fa6acec1e9,2025-02-11,M,LATAM,free
6892c1ea-db71-47b0-a9bc-0e6973d9dca8,2025-02-26,,APAC,free
fb73465a-51ea-4eb1-b7e6-bb277a4c6b1f,2024-01-07,,EU,free
abac072e-7b25-46d5-8c6d-788a4305d13f,2025-04-28,O,EU,free
1161e687-1229-42ca-8fc6-ccc111812c2e,2023-09-25,F,,premium
ddf526d4-1668-49cf-8763-c11737eb14f8,2024-01-07,M,EU,free
e686aea5-eb46-4e63-98fe-144cb6f3b161,2025-03-03,F,EU,free
8bbe72d0-ef4d-40d4-886e-99bd137ef1f9,2023-12-15,F,EU,free
3058c578-a2c3-4bfd-823c-668bc7d27252,2025-05-05,O,APAC,free
7131c1c5-6bbe-4cb9-9443-9a3e476b9552,2024-03-16,,,premium
f3c0bc58-99db-436b-887f-47d0876e6c7a,2023-08-04,M,,free
9b5139e1-4a18-403f-894a-959710a761f9,2023-07-10,M,,free
0d351c4d-8381-46c0-8236-300bca98d218,2024-06-21,F,APAC,premium
3ae4d867-6343-42b4-bdb0-e6f18848cbc7,2024-05-05,,,free
8ae3a002-3233-4466-a5b2-da05570b3698,2024-06-02,O,EU,free
80259275-74b3-4e6d-88bc-5950dafa896e,2025-03-12,M,,free
3b3157f4-6347-4536-90ed-3695e87ce38b,2024-09-07,O,,premium
b666287e-8397-4ab6-9c7a-7baaa35328f1,2024-07-14,O,EU,free
9a23b31f-b235-47e3-9bc9-1656c1e6a0d6,2025-03-06,F,,free
cf7c5d34-0945-43fa-a4fc-ea09a6ed5086,2024-04-19,,,premium
e7226eb9-efbb-4de6-933e-fc675f1e3f91,2024-05-08,M,,free
b8911709-4aa8-4054-8c55-85b1e24bd90c,2024-01-18,O,,free
0b4f26b3-a2d9-4b1c-b674-a37bf0d4e595,2024-12-28,F,LATAM,free
f439eb81-d300-4417-84d5-fc4b3068d0a1,2024-04-04,O,EU,free
89bafc9e-69c5-4c31-b492-093280fdb32e,2025-04-16,O,,free
60c49d47-9c1a-4742-bef4-180e863889fb,2025-03-09,,,premium
57278439-5e88-4df7-b750-ec6d1ab5c8f1,2024-12-07,M,,free
4d6fb73f-52c1-4588-b6d5-42b94ec2a029,2024-02-05,O,LATAM,free
d53c1446-f6a3-44c3-a672-4adc29f0186a,2023-08-30,O,,premium
b4146bd7-ce10-421d-aa17-aff35533a5db,2023-08-26,F,APAC,free
49ae9567-a294-4743-99d4-791c101b651f,2024-02-28,,LATAM,free
f7d355c3-1151-4183-aa50-1034986d80ea,2025-05-03,O,LATAM,free
52ed2a6d-b8c7-4771-b5ec-62a6ac7b5d1d,2024-04-25,F,EU,free
4038036f-fb81-4727-81fe-a67ae015eb80,2025-02-20,M,,free
77a309d8-0061-4c3a-845f-33b7da58a9cc,2023-09-24,F,EU,premium
95eb873b-471d-40bd-b040-ce6f522b60d1,2025-03-17,,LATAM,free
2ea59e59-ef7a-4d76-b8ca-9866d714d371,2024-06-30,F,,free
34ce01b9-7de7-4fed-a250-7fd17af993c6,2023-08-09,,LATAM,free
3fef8658-dc66-44c4-898e-9207ed4ca8cd,2023-11-21,M,,free
b220deaf-9ee8-4770-a678-a3517294e8b7,2023-10-21,,,free
bf3e9670-edc0-4468-a6ea-eaa5b644c3e1,2025-06-19,F,EU,free
4ed68b06-0d26-4e5a-914b-90c0981d301e,2024-04-16,F,EU,premium
6594c19e-a3ae-4997-b04f-3c663c5c4eb5,2023-09-24,,EU,premium
87a80c86-6209-4494-9f91-2943dd6fba64,2024-06-16,M,EU,premium
bed236aa-faeb-4cf9-8979-d9d4568f7716,2024-12-30,M,,free
a855e262-f22b-4b30-a477-b790c6d72b6e,2023-07-11,M,,premium
4a1c805c-f277-48fb-8492-39a08e77e2d1,2024-12-08,F,,free
87b7b088-ca91-4a9c-a152-15204af43886,2023-11-14,M,EU,premium
05fade49-7c18-4e7a-a313-36bfa285b01f,2023-12-04,F,LATAM,free
fdb334af-480e-4d16-9ed2-5698a9a77dbb,2023-10-30,F,,free
a16debb0-00f0-4240-b686-a40cd0f103e6,2024-06-16,,,free
4dd5a5f5-924d-4ac2-a2fe-7453d716367e,2024-01-21,M,,free
ae13d918-badd-4ba3-be55-344ca827e5aa,2024-12-30,F,EU,premium
f2394338-8477-417e-9442-dbe39c7b0b57,2023-12-09,M,LATAM,free
0fe7de10-8a5a-4355-9152-b203bca55a43,2023-10-20,O,,premium
0f208b3e-340f-44e0-a1ec-c7e03b6cc29f,2024-10-23,M,EU,free
50c21861-5d87-4e44-95ad-1d46810c1b67,2024-10-30,M,LATAM,free
809b5476-3fb7-405e-9afa-54f689baf9bb,2023-12-04,,APAC,free
4e8b56a6-4148-4b26-aecf-4266f9d62afc,2024-02-19,M,LATAM,free
2ed85ad7-4a04-4131-b7f7-76a45bb4a89d,2023-10-15,O,APAC,free
25c6e2a0-8ef4-45dc-92e2-c8ea0c11f5f3,2025-04-12,F,EU,free
305c1611-815e-4350-9f1b-e6c8c65a1272,2024-02-29,F,LATAM,free
529a6413-2fb0-4d75-bb08-6546e627ff13,2024-06-05,O,EU,free
846c1772-f501-4c6a-86a0-2b0eaf643050,2024-07-02,M,,free
bd33866a-71e1-4b0a-9720-cd7b90bedf28,2024-12-31,M,LATAM,premium
ffcef8e0-913b-4a5b-8732-074a60c3089e,2024-01-28,,,free
d160b345-ba6d-4dab-a6ca-7d48a4534aa9,2024-10-21,M,,free
634da6b8-b4db-4910-8e1e-a853829066d5,2025-01-28,O,,premium
d01a565e-79a7-445f-8b56-cb2fbc313ea6,2024-08-28,F,,free
c4d1a1ca-f45c-47be-9e33-1636dbca2164,2023-09-19,M,EU,free
3fb1e093-e6e0-45d1-bb8d-bc510565b6a8,2024-06-26,O,,free
a14960f0-b4f3-420f-8a1e-f9a5a409dad1,2025-03-30,,EU,free
9e2795f6-07ec-4ba7-96ed-b069ba985874,2024-05-29,,,free
04c9f63d-90fb-4b50-814d-55db5458f0ec,2024-09-17,M,,premium
4d837255-905e-456f-9da8-77a2065eef25,2023-12-20,F,,premium
a17468ee-ed52-40a7-9cc7-74c51fef853e,2025-01-23,M,LATAM,free
f554569d-f885-43fa-ad00-83b63da8cdc6,2024-02-02,F,,free
662c9011-b1d8-46f5-9d4b-c974960c16a5,2024-03-26,O,EU,free
9d6b31e6-e690-46a2-bf32-d65bc19efb6d,2024-03-18,,,free
0e88fcac-f5b5-4dd2-8d42-4c47fcd49c93,2023-06-23,M,APAC,premium
ad6bb305-bb0e-48de-9bfa-89624d0ca9cc,2023-09-21,M,LATAM,free
07b02465-88f1-44be-8b75-d8fdde6b35d5,2024-06-08,F,EU,premium
ccd79876-55c1-48c3-82b8-f0d3dfd3f41a,2025-05-04,O,EU,premium
c77befc7-7168-464a-be4f-6fffe0f314f6,2025-02-19,M,LATAM,free
7e5edaba-341e-4a11-b66c-ba9368c54757,2023-12-30,M,,premium
3bf82d18-2b79-49cf-b9f7-a6a6f306cdbb,2024-08-14,M,,free
c6bca8bf-637a-47b1-a1b0-790aadcf15cf,2025-06-12,O,,premium
036e582c-63e8-4f2b-8c7a-6b8d78a63a25,2024-10-24,F,EU,premium
914f84e7-72a6-4e74-a365-6dff09d3421d,2024-07-26,O,EU,free
cd94af99-dfac-482c-a7a6-0d7aefa57632,2024-11-01,F,,free
d54935b4-2fd5-4abf-9891-64817a9be306,2024-04-24,F,APAC,premium
90a38cca-4426-4f61-8e0a-4741b3b8e6f1,2025-01-21,O,,free
efaab62c-9dd6-4fe0-b635-de23d4af8ab6,2025-01-24,M,,free
ebdd33d8-8764-4bf4-9ec9-d527e2cc9b85,2024-09-07,O,,free
718f0b8b-80f5-47e1-a622-67baa78233f0,2024-10-01,F,,premium
